MQ135_NH3_ppm,Hazard_Alert
28.909927368164062,1
27.66666030883789,1
27.332643508911133,1
27.607234954833984,1
28.613115310668945,1
27.1024169921875,1
26.986425399780273,1
27.30197525024414,1
26.458538055419922,1
28.148040771484375,1
27.10603141784668,1
25.0,1
27.246288299560547,1
27.3892879486084,1
28.52138900756836,1
27.321504592895508,1
28.182443618774414,1
27.486343383789062,1
27.734331130981445,1
28.426624298095703,1
28.34008026123047,1
27.26801109313965,1
26.096691131591797,1
27.708728790283203,1
28.02997589111328,1
26.882022857666016,1
27.86112403869629,1
29.203582763671875,1
27.57036018371582,1
26.917673110961914,1
27.645580291748047,1
27.211977005004883,1
28.044687271118164,1
28.15391731262207,1
27.39262580871582,1
27.603397369384766,1
25.162059783935547,1
28.938526153564453,1
26.459491729736328,1
26.26629066467285,1
27.155241012573242,1
26.454626083374023,1
26.467884063720703,1
28.805004119873047,1
25.05192756652832,1
27.023244857788086,1
27.48946189880371,1
27.291034698486328,1
27.807798385620117,1
26.736003875732422,1
27.666847229003906,1
27.58107566833496,1
28.069053649902344,1
28.228857040405273,1
27.438777923583984,1
26.53704261779785,1
28.782611846923828,1
27.755630493164062,1
27.762161254882812,1
27.49169158935547,1
27.25751304626465,1
27.548423767089844,1
27.11237335205078,1
27.832677841186523,1
27.191715240478516,1
26.693180084228516,1
28.105220794677734,1
27.731184005737305,1
27.945453643798828,1
26.942062377929688,1
29.369749069213867,1
27.690462112426758,1
28.21527671813965,1
26.748672485351562,1
27.527124404907227,1
26.424013137817383,1
28.29949188232422,1
27.50058937072754,1
28.881086349487305,1
27.379426956176758,1
27.565181732177734,1
26.59071159362793,1
27.40341567993164,1
29.316669464111328,1
27.73858642578125,1
26.99807357788086,1
26.63713264465332,1
26.639535903930664,1
27.630184173583984,1
27.97201919555664,1
27.862550735473633,1
29.06125259399414,1
27.791654586791992,1
27.74533462524414,1
29.353078842163086,1
27.02431297302246,1
26.287023544311523,1
27.72299575805664,1
27.476606369018555,1
27.13648223876953,1
29.43150520324707,1
27.35624885559082,1
27.233762741088867,1
28.41905975341797,1
28.07259750366211,1
26.86480712890625,1
29.179853439331055,1
27.335777282714844,1
27.141376495361328,1
27.86835289001465,1
27.24951934814453,1
27.32586669921875,1
28.247446060180664,1
28.40359115600586,1
28.323776245117188,1
28.46796989440918,1
28.418075561523438,1
29.965465545654297,1
27.304899215698242,1
27.44910430908203,1
27.060649871826172,1
28.290477752685547,1
27.790769577026367,1
27.171955108642578,1
27.03277015686035,1
28.589155197143555,1
29.76677703857422,1
27.615087509155273,1
28.946884155273438,1
27.68071174621582,1
27.376728057861328,1
25.990951538085938,1
27.48833656311035,1
27.182649612426758,1
28.53917121887207,1
27.722900390625,1
28.30178451538086,1
27.850101470947266,1
27.12240219116211,1
25.12044334411621,1
27.451702117919922,1
27.131492614746094,1
27.190650939941406,1
27.732425689697266,1
29.139694213867188,1
27.666641235351562,1
29.036407470703125,1
28.249114990234375,1
28.140525817871094,1
27.31378746032715,1
27.639699935913086,1
28.02920150756836,1
28.508071899414062,1
27.55394172668457,1
28.918834686279297,1
28.25186538696289,1
27.48596954345703,1
28.16585922241211,1
27.01064109802246,1
27.36126136779785,1
25.980850219726562,1
27.14409065246582,1
26.885656356811523,1
27.297462463378906,1
26.853309631347656,1
28.246841430664062,1
27.003185272216797,1
28.031652450561523,1
27.518430709838867,1
27.23853874206543,1
25.160009384155273,1
27.63292121887207,1
27.010913848876953,1
28.22168731689453,1
28.137365341186523,1
27.901836395263672,1
26.73834800720215,1
27.486244201660156,1
28.83881950378418,1
26.78359031677246,1
27.484350204467773,1
26.825109481811523,1
26.803565979003906,1
28.5600528717041,1
26.808612823486328,1
28.005428314208984,1
28.180906295776367,1
26.374834060668945,1
27.48082160949707,1
27.83701515197754,1
27.95889663696289,1
27.399999618530273,1
27.68112564086914,1
27.277965545654297,1
27.427839279174805,1
27.697450637817383,1
26.79271697998047,1
27.39517593383789,1
27.635013580322266,1
27.249706268310547,1
26.971046447753906,1
28.19385528564453,1
28.812833786010742,1
29.61574935913086,1
28.229482650756836,1
26.94771385192871,1
25.231109619140625,1
28.966171264648438,1
28.680320739746094,1
26.241497039794922,1
27.353315353393555,1
27.49437141418457,1
26.80910873413086,1
28.43414306640625,1
26.484312057495117,1
27.139484405517578,1
26.073280334472656,1
27.448808670043945,1
27.651390075683594,1
26.2250919342041,1
28.356224060058594,1
28.281124114990234,1
28.392677307128906,1
27.799463272094727,1
27.3315372467041,1
28.83161735534668,1
26.68956756591797,1
28.338571548461914,1
27.595937728881836,1
26.328916549682617,1
26.382160186767578,1
25.0,1
27.419357299804688,1
28.241750717163086,1
26.64358139038086,1
28.697669982910156,1
27.63969612121582,1
26.847633361816406,1
29.4146728515625,1
27.688526153564453,1
27.582658767700195,1
28.704486846923828,1
27.64920425415039,1
28.2148380279541,1
27.074787139892578,1
26.883846282958984,1
27.587928771972656,1
29.791927337646484,1
26.288555145263672,1
26.942399978637695,1
27.679338455200195,1
27.12738037109375,1
26.65481185913086,1
29.21633529663086,1
26.860008239746094,1
28.89521598815918,1
27.983957290649414,1
27.532543182373047,1
26.78432273864746,1
28.23531723022461,1
28.075395584106445,1
27.73882293701172,1
28.008075714111328,1
27.88955307006836,1
26.745180130004883,1
27.222415924072266,1
26.835391998291016,1
26.46965789794922,1
27.368593215942383,1
27.59910011291504,1
28.042312622070312,1
28.30829620361328,1
26.268306732177734,1
26.623443603515625,1
28.80214500427246,1
27.237253189086914,1
27.773178100585938,1
28.54296875,1
27.795852661132812,1
26.79845428466797,1
27.377246856689453,1
27.488006591796875,1
28.122501373291016,1
27.472871780395508,1
27.432838439941406,1
27.30434799194336,1
27.444625854492188,1
27.87742805480957,1
27.982357025146484,1
27.50551414489746,1
25.913328170776367,1
27.880584716796875,1
26.93288230895996,1
28.293062210083008,1
27.343313217163086,1
28.248884201049805,1
28.06073760986328,1
26.438608169555664,1
28.284473419189453,1
28.086307525634766,1
27.636962890625,1
26.889690399169922,1
28.332075119018555,1
28.228757858276367,1
28.02484130859375,1
25.74144172668457,1
25.956554412841797,1
27.277442932128906,1
27.687339782714844,1
28.774993896484375,1
27.609935760498047,1
27.63469123840332,1
25.50307846069336,1
26.567481994628906,1
28.30059242248535,1
28.230884552001953,1
27.39303207397461,1
27.294614791870117,1
26.8883056640625,1
28.188430786132812,1
28.329757690429688,1
26.468612670898438,1
28.31637954711914,1
27.394428253173828,1
28.68773651123047,1
26.758071899414062,1
28.03014373779297,1
27.79734230041504,1
26.807199478149414,1
28.32610511779785,1
28.013307571411133,1
27.631607055664062,1
27.24295997619629,1
28.48479461669922,1
28.07785415649414,1
27.709087371826172,1
28.070621490478516,1
28.56842613220215,1
26.62601089477539,1
27.870128631591797,1
27.244783401489258,1
28.229707717895508,1
28.77828025817871,1
27.62808609008789,1
30.491060256958008,1
26.370750427246094,1
29.261632919311523,1
27.76970672607422,1
28.34495735168457,1
26.25472640991211,1
26.215045928955078,1
27.902252197265625,1
28.046890258789062,1
26.964427947998047,1
27.561681747436523,1
28.215373992919922,1
27.2520694732666,1
27.591583251953125,1
26.817792892456055,1
25.85127067565918,1
28.23090934753418,1
27.618040084838867,1
27.81463050842285,1
27.193471908569336,1
28.237058639526367,1
26.031692504882812,1
29.08325958251953,1
28.777650833129883,1
27.331340789794922,1
27.290834426879883,1
26.391382217407227,1
27.684730529785156,1
27.30219268798828,1
28.279930114746094,1
27.631473541259766,1
27.630615234375,1
28.736221313476562,1
26.457744598388672,1
26.847618103027344,1
26.217287063598633,1
27.34063720703125,1
26.775972366333008,1
27.765213012695312,1
28.21005630493164,1
26.517824172973633,1
28.265226364135742,1
25.0,1
27.628833770751953,1
26.915016174316406,1
28.595399856567383,1
27.054162979125977,1
27.436405181884766,1
27.05171012878418,1
27.84996223449707,1
26.70223045349121,1
27.722919464111328,1
28.168739318847656,1
28.1385555267334,1
28.412336349487305,1
27.127134323120117,1
28.68181610107422,1
26.35015296936035,1
27.129066467285156,1
27.423561096191406,1
28.461658477783203,1
28.690141677856445,1
27.8714656829834,1
28.484806060791016,1
27.06207847595215,1
27.178524017333984,1
27.60226821899414,1
26.862937927246094,1
26.55327796936035,1
27.619007110595703,1
27.08034896850586,1
28.152128219604492,1
27.931983947753906,1
26.567338943481445,1
27.909360885620117,1
27.078208923339844,1
27.515127182006836,1
28.38713836669922,1
30.28147315979004,1
25.70028305053711,1
26.650955200195312,1
27.177410125732422,1
27.5028076171875,1
28.303571701049805,1
27.350404739379883,1
27.710439682006836,1
27.643796920776367,1
26.800968170166016,1
27.760452270507812,1
27.853870391845703,1
28.567312240600586,1
26.372129440307617,1
27.753263473510742,1
26.250303268432617,1
27.599124908447266,1
27.53944969177246,1
27.84669303894043,1
26.561649322509766,1
27.5518798828125,1
28.257965087890625,1
28.49526596069336,1
27.448284149169922,1
28.327054977416992,1
28.08014678955078,1
26.039644241333008,1
27.04290771484375,1
28.006587982177734,1
27.30849266052246,1
28.309961318969727,1
28.431310653686523,1
27.475011825561523,1
28.619525909423828,1
27.352066040039062,1
26.868627548217773,1
26.108144760131836,1
26.292980194091797,1
28.575000762939453,1
27.60650634765625,1
27.57126235961914,1
27.776134490966797,1
27.242610931396484,1
26.439167022705078,1
26.799854278564453,1
27.291301727294922,1
28.074508666992188,1
25.328168869018555,1
28.317596435546875,1
27.469532012939453,1
27.710494995117188,1
26.501033782958984,1
27.588415145874023,1
29.319503784179688,1
27.232633590698242,1
27.620622634887695,1
27.576295852661133,1
27.612863540649414,1
28.584835052490234,1
28.617481231689453,1
27.56167221069336,1
26.370033264160156,1
26.92372703552246,1
27.015201568603516,1
26.447229385375977,1
28.34121322631836,1
26.710098266601562,1
27.734912872314453,1
28.016963958740234,1
29.35041046142578,1
27.925291061401367,1
28.028825759887695,1
28.0577449798584,1
27.56395721435547,1
27.47443199157715,1
26.54092025756836,1
26.158750534057617,1
27.695466995239258,1
28.427230834960938,1
27.461496353149414,1
28.3362979888916,1
26.130475997924805,1
26.733118057250977,1
27.671279907226562,1
27.817710876464844,1
26.76129913330078,1
28.573211669921875,1
27.37230682373047,1
27.124746322631836,1
26.391490936279297,1
27.964946746826172,1
27.55242347717285,1
26.482126235961914,1
27.769691467285156,1
27.593124389648438,1
26.75625991821289,1
26.26365852355957,1
27.73513412475586,1
26.038986206054688,1
27.205204010009766,1
27.481658935546875,1
26.462295532226562,1
27.277435302734375,1
27.1638240814209,1
28.772022247314453,1
27.802539825439453,1
26.532291412353516,1
28.74775505065918,1
28.52829360961914,1
27.62821388244629,1
28.557510375976562,1
27.454835891723633,1
27.523616790771484,1
29.14840316772461,1
28.259906768798828,1
28.363100051879883,1
26.35015296936035,1
26.990280151367188,1
27.26493263244629,1
27.58908462524414,1
28.590471267700195,1
26.74639892578125,1
28.275638580322266,1
27.964828491210938,1
25.56834602355957,1
28.372154235839844,1
30.568424224853516,1
27.26837158203125,1
27.33799171447754,1
27.21742820739746,1
27.654693603515625,1
27.752281188964844,1
27.276588439941406,1
28.092681884765625,1
27.506383895874023,1
28.227609634399414,1
28.130596160888672,1
28.083786010742188,1
27.318737030029297,1
27.456632614135742,1
27.123851776123047,1
28.456003189086914,1
27.93084716796875,1
24.85494041442871,1
27.426021575927734,1
28.860124588012695,1
28.09031105041504,1
26.933441162109375,1
27.379915237426758,1
27.152360916137695,1
27.9305477142334,1
27.98931884765625,1
27.077617645263672,1
27.588899612426758,1
28.780014038085938,1
27.407007217407227,1
27.71407127380371,1
29.117534637451172,1
27.67955207824707,1
28.536788940429688,1
27.322715759277344,1
28.033679962158203,1
28.370798110961914,1
27.580936431884766,1
26.86840057373047,1
27.203929901123047,1
27.18031883239746,1
25.29053497314453,1
26.79539680480957,1
27.969533920288086,1
27.77272605895996,1
26.666122436523438,1
26.446557998657227,1
26.518932342529297,1
27.498233795166016,1
26.983213424682617,1
27.398029327392578,1
27.449960708618164,1
27.137502670288086,1
29.25566864013672,1
26.81688117980957,1
27.403156280517578,1
27.827281951904297,1
28.501447677612305,1
27.565082550048828,1
27.780963897705078,1
28.430137634277344,1
25.720579147338867,1
26.913040161132812,1
25.66329574584961,1
27.00018882751465,1
27.513317108154297,1
27.567798614501953,1
26.706073760986328,1
27.483015060424805,1
27.58067512512207,1
26.47539710998535,1
27.8690128326416,1
27.821489334106445,1
26.730947494506836,1
27.473506927490234,1
26.644672393798828,1
28.26148796081543,1
27.787065505981445,1
28.434223175048828,1
26.458919525146484,1
27.462982177734375,1
27.195289611816406,1
27.53087043762207,1
26.794231414794922,1
26.51222038269043,1
26.556203842163086,1
27.617206573486328,1
28.019561767578125,1
27.922332763671875,1
27.786357879638672,1
27.722429275512695,1
26.596393585205078,1
28.833839416503906,1
26.894241333007812,1
26.56999969482422,1
28.52477264404297,1
27.841825485229492,1
27.278392791748047,1
27.059864044189453,1
27.613622665405273,1
27.421215057373047,1
27.529590606689453,1
27.870044708251953,1
27.07748031616211,1
27.448854446411133,1
28.324377059936523,1
29.215452194213867,1
27.758371353149414,1
27.2784481048584,1
28.12276840209961,1
25.965391159057617,1
27.93543243408203,1
27.925090789794922,1
26.958009719848633,1
27.09347915649414,1
27.62210464477539,1
26.94192123413086,1
26.95767593383789,1
27.363412857055664,1
27.377178192138672,1
26.73123550415039,1
25.717111587524414,1
29.676101684570312,1
28.834060668945312,1
27.55495834350586,1
27.98700714111328,1
27.077144622802734,1
27.041217803955078,1
27.43594741821289,1
27.199012756347656,1
27.4001522064209,1
28.540786743164062,1
26.848997116088867,1
26.468219757080078,1
27.08676528930664,1
26.660072326660156,1
27.81426429748535,1
28.399917602539062,1
27.38349723815918,1
27.424509048461914,1
25.851102828979492,1
26.592498779296875,1
27.169092178344727,1
27.288658142089844,1
27.360607147216797,1
25.218212127685547,1
28.003652572631836,1
28.820480346679688,1
28.053524017333984,1
27.27153778076172,1
28.133968353271484,1
27.864410400390625,1
27.04507064819336,1
26.3624210357666,1
28.25619888305664,1
25.0,1
26.279415130615234,1
28.0281982421875,1
26.425792694091797,1
25.558420181274414,1
28.70604133605957,1
27.98090171813965,1
26.74700164794922,1
27.85622787475586,1
26.79923439025879,1
28.935564041137695,1
28.213115692138672,1
28.679195404052734,1
27.422889709472656,1
27.045475006103516,1
26.927471160888672,1
26.99243927001953,1
26.03904914855957,1
28.673864364624023,1
27.83596420288086,1
27.287832260131836,1
27.40876007080078,1
28.43269920349121,1
27.77127456665039,1
27.207151412963867,1
26.0961856842041,1
27.452314376831055,1
27.75780487060547,1
27.07929229736328,1
27.02035903930664,1
27.787273406982422,1
28.1012020111084,1
26.719684600830078,1
26.618446350097656,1
27.326086044311523,1
28.440452575683594,1
27.176315307617188,1
26.995079040527344,1
27.557825088500977,1
27.6933650970459,1
27.421310424804688,1
27.591585159301758,1
27.697280883789062,1
28.05633544921875,1
27.227365493774414,1
27.328506469726562,1
29.336341857910156,1
26.228139877319336,1
27.964092254638672,1
27.699180603027344,1
27.213071823120117,1
28.843660354614258,1
27.704450607299805,1
26.158489227294922,1
28.0340518951416,1
26.630043029785156,1
28.10693359375,1
26.851890563964844,1
28.53009796142578,1
27.653215408325195,1
27.961875915527344,1
27.537782669067383,1
27.044212341308594,1
28.158872604370117,1
27.6993350982666,1
28.48613739013672,1
27.61972427368164,1
26.233051300048828,1
27.264659881591797,1
26.93686294555664,1
27.12175941467285,1
27.167829513549805,1
26.932809829711914,1
26.520383834838867,1
27.480920791625977,1
25.17928123474121,1
27.593692779541016,1
26.278844833374023,1
27.808124542236328,1
27.479249954223633,1
27.35239601135254,1
25.768123626708984,1
27.91914176940918,1
28.121952056884766,1
28.155221939086914,1
28.64672088623047,1
25.970123291015625,1
27.16651725769043,1
26.77332878112793,1
27.834259033203125,1
26.72357177734375,1
28.64348602294922,1
27.702919006347656,1
28.551992416381836,1
26.878671646118164,1
27.93060874938965,1
26.40285873413086,1
27.454151153564453,1
27.05473518371582,1
26.504941940307617,1
27.570947647094727,1
25.085317611694336,1
27.055965423583984,1
26.780664443969727,1
27.693574905395508,1
27.674362182617188,1
28.302154541015625,1
26.747159957885742,1
27.794326782226562,1
26.999370574951172,1
28.007856369018555,1
27.49492645263672,1
27.317541122436523,1
29.639257431030273,1
27.480676651000977,1
27.683748245239258,1
25.933815002441406,1
27.782161712646484,1
27.84809112548828,1
27.575481414794922,1
25.587148666381836,1
26.833833694458008,1
27.24889373779297,1
28.069921493530273,1
28.794706344604492,1
27.04949951171875,1
27.869142532348633,1
27.018226623535156,1
27.714780807495117,1
28.533817291259766,1
27.347204208374023,1
26.45532989501953,1
26.005970001220703,1
29.81752586364746,1
27.71137237548828,1
26.27560806274414,1
29.54747772216797,1
27.565170288085938,1
27.00116729736328,1
26.636585235595703,1
26.45758056640625,1
27.384193420410156,1
26.95785903930664,1
25.506519317626953,1
27.499149322509766,1
27.585346221923828,1
26.311017990112305,1
27.376636505126953,1
27.455251693725586,1
28.691425323486328,1
30.752641677856445,1
26.97237777709961,1
28.43110466003418,1
27.882097244262695,1
27.877660751342773,1
27.486066818237305,1
25.378662109375,1
26.378253936767578,1
27.415117263793945,1
27.432247161865234,1
28.384307861328125,1
26.767854690551758,1
27.935577392578125,1
27.212642669677734,1
28.228633880615234,1
26.539447784423828,1
27.634246826171875,1
27.80557632446289,1
27.470739364624023,1
27.072559356689453,1
27.898405075073242,1
26.450660705566406,1
27.247989654541016,1
27.454906463623047,1
26.20122718811035,1
28.311559677124023,1
27.567434310913086,1
28.1711483001709,1
27.22910499572754,1
28.129125595092773,1
29.027713775634766,1
28.09027099609375,1
27.450801849365234,1
27.69260025024414,1
27.597171783447266,1
25.592933654785156,1
27.855897903442383,1
28.424240112304688,1
28.277629852294922,1
28.359731674194336,1
26.386402130126953,1
27.22940444946289,1
28.138370513916016,1
26.85693359375,1
28.028942108154297,1
27.4940185546875,1
26.483320236206055,1
27.848337173461914,1
27.541959762573242,1
27.271377563476562,1
26.852815628051758,1
27.65830421447754,1
27.169816970825195,1
27.639739990234375,1
28.373945236206055,1
26.204086303710938,1
28.513080596923828,1
28.299556732177734,1
26.82139015197754,1
28.261425018310547,1
28.56104850769043,1
28.55900001525879,1
27.62975311279297,1
28.144550323486328,1
27.269062042236328,1
25.324527740478516,1
27.485462188720703,1
27.18681526184082,1
26.628995895385742,1
27.720468521118164,1
27.632047653198242,1
28.082849502563477,1
27.19166374206543,1
27.65877914428711,1
26.86820411682129,1
26.912874221801758,1
27.614540100097656,1
28.005346298217773,1
28.049901962280273,1
27.788726806640625,1
29.08660316467285,1
27.584604263305664,1
28.62624740600586,1
27.644969940185547,1
30.15884017944336,1
29.93389892578125,1
26.502531051635742,1
25.71442413330078,1
27.15637969970703,1
28.352142333984375,1
25.256507873535156,1
28.267650604248047,1
27.648910522460938,1
27.57418441772461,1
25.364456176757812,1
26.29684066772461,1
27.259113311767578,1
26.966670989990234,1
28.80338478088379,1
28.201574325561523,1
26.85441780090332,1
27.077373504638672,1
26.944873809814453,1
27.760591506958008,1
27.564773559570312,1
26.940326690673828,1
28.099390029907227,1
27.455059051513672,1
27.36438751220703,1
28.107402801513672,1
28.175569534301758,1
27.958782196044922,1
27.614147186279297,1
27.640357971191406,1
28.119131088256836,1
27.549959182739258,1
28.137575149536133,1
27.302518844604492,1
30.715131759643555,1
27.015247344970703,1
27.830814361572266,1
27.360736846923828,1
28.080856323242188,1
28.761892318725586,1
27.20330047607422,1
25.4499454498291,1
28.39728355407715,1
28.400436401367188,1
26.65297508239746,1
28.545974731445312,1
28.214181900024414,1
28.84111213684082,1
27.858673095703125,1
26.64068603515625,1
26.502504348754883,1
27.420703887939453,1
27.2232666015625,1
28.448497772216797,1
27.218137741088867,1
27.83064842224121,1
25.910541534423828,1
27.12837791442871,1
28.537004470825195,1
26.222644805908203,1
27.21041488647461,1
27.25523567199707,1
29.027864456176758,1
28.090511322021484,1
28.076984405517578,1
29.47854232788086,1
26.653053283691406,1
27.751277923583984,1
27.592823028564453,1
26.54279136657715,1
28.745697021484375,1
26.870620727539062,1
28.101903915405273,1
28.067543029785156,1
28.201522827148438,1
26.17072296142578,1
27.027156829833984,1
26.97330093383789,1
28.509645462036133,1
27.10845375061035,1
27.888648986816406,1
26.38218879699707,1
27.400535583496094,1
27.600765228271484,1
25.514554977416992,1
29.067764282226562,1
27.81121253967285,1
28.20513153076172,1
28.20623779296875,1
26.926864624023438,1
26.69867515563965,1
25.332014083862305,1
26.509252548217773,1
27.506591796875,1
27.728904724121094,1
28.253210067749023,1
29.609506607055664,1
27.60551643371582,1
28.9480037689209,1
27.42336082458496,1
28.082019805908203,1
27.82756233215332,1
27.068803787231445,1
26.50718879699707,1
26.539154052734375,1
28.651775360107422,1
28.01958656311035,1
28.13742446899414,1
25.318906784057617,1
27.472740173339844,1
26.249223709106445,1
27.373716354370117,1
27.811382293701172,1
25.0,1
28.248464584350586,1
26.889257431030273,1
27.95746421813965,1
27.51081085205078,1
25.0,1
27.658489227294922,1
26.14542579650879,1
28.388004302978516,1
28.347631454467773,1
28.962160110473633,1
27.204158782958984,1
26.277034759521484,1
27.861976623535156,1
28.072277069091797,1
27.57347297668457,1
27.303058624267578,1
27.906631469726562,1
27.562511444091797,1
27.6917667388916,1
27.558700561523438,1
27.726879119873047,1
28.691776275634766,1
27.686655044555664,1
27.645999908447266,1
28.62740135192871,1
29.158233642578125,1
28.057498931884766,1
28.12749481201172,1
29.11832618713379,1
26.86876678466797,1
28.02692222595215,1
28.243423461914062,1
29.447721481323242,1
26.11565589904785,1
27.687768936157227,1
27.08639907836914,1
26.130657196044922,1
27.026174545288086,1
28.215665817260742,1
27.494304656982422,1
27.485008239746094,1
26.46772575378418,1
28.109609603881836,1
27.545269012451172,1
27.9703311920166,1
28.585744857788086,1
26.287023544311523,1
27.57748031616211,1
27.533554077148438,1
27.770633697509766,1
27.433494567871094,1
27.191986083984375,1
27.693618774414062,1
26.388687133789062,1
29.678678512573242,1
28.116525650024414,1
28.20704460144043,1
27.12666130065918,1
27.1352596282959,1
27.51030731201172,1
28.53098487854004,1
27.3406925201416,1
28.14266586303711,1
28.158140182495117,1
28.284578323364258,1
26.82651710510254,1
28.49561309814453,1
27.09326171875,1
26.592647552490234,1
27.495214462280273,1
25.0,1
27.768089294433594,1
27.289287567138672,1
27.87820053100586,1
25.520536422729492,1
28.824094772338867,1
27.169166564941406,1
27.959686279296875,1
26.829761505126953,1
26.83804702758789,1
26.81344985961914,1
28.051738739013672,1
27.604215621948242,1
29.061115264892578,1
27.21234703063965,1
27.387805938720703,1
25.990365982055664,1
27.367595672607422,1
28.446176528930664,1
28.159345626831055,1
27.214447021484375,1
27.1871395111084,1
30.447189331054688,1
27.30124855041504,1
27.26331901550293,1
26.770498275756836,1
27.985971450805664,1
29.065025329589844,1
28.710166931152344,1
28.802753448486328,1
27.463489532470703,1
27.910919189453125,1
26.88255500793457,1
26.28245735168457,1
26.0933895111084,1
28.1043701171875,1
27.988630294799805,1
27.720273971557617,1
28.165912628173828,1
28.23158073425293,1
25.0,1
26.985382080078125,1
28.585939407348633,1
27.66470718383789,1
25.241395950317383,1
27.741575241088867,1
27.9166202545166,1
28.146419525146484,1
26.923377990722656,1
28.15018653869629,1
28.133956909179688,1
27.54442024230957,1
28.287887573242188,1
26.495643615722656,1
26.687427520751953,1
27.406103134155273,1
27.66205596923828,1
27.918569564819336,1
27.88791275024414,1
27.957569122314453,1
29.18126678466797,1
27.297908782958984,1
27.23936653137207,1
25.0,1
27.225997924804688,1
28.119853973388672,1
27.067779541015625,1
27.123701095581055,1
27.500097274780273,1
27.40054702758789,1
26.563234329223633,1
23.757850646972656,1
27.360225677490234,1
26.113712310791016,1
26.0588321685791,1
25.05780029296875,1
26.176406860351562,1
27.8105525970459,1
27.94265365600586,1
25.940324783325195,1
25.361595153808594,1
28.36480140686035,1
27.678932189941406,1
27.505449295043945,1
28.3669490814209,1
26.884687423706055,1
28.659616470336914,1
27.690908432006836,1
28.063013076782227,1
28.322086334228516,1
28.133459091186523,1
25.702680587768555,1
27.248031616210938,1
27.292070388793945,1
25.304832458496094,1
27.568950653076172,1
27.138750076293945,1
26.64043426513672,1
27.09664535522461,1
27.77852439880371,1
27.769168853759766,1
27.34922981262207,1
27.72028923034668,1
27.583772659301758,1
27.634521484375,1
27.47085189819336,1
28.55523681640625,1
27.498825073242188,1
26.984880447387695,1
27.524076461791992,1
28.75030517578125,1
28.406391143798828,1
27.697633743286133,1
27.404277801513672,1
27.075773239135742,1
27.335493087768555,1
28.11536979675293,1
27.151710510253906,1
26.946640014648438,1
28.705745697021484,1
27.00330924987793,1
29.12810516357422,1
30.83759880065918,1
27.234596252441406,1
27.932655334472656,1
28.138797760009766,1
27.603296279907227,1
28.309404373168945,1
28.136638641357422,1
27.5943660736084,1
26.271343231201172,1
27.421945571899414,1
27.890361785888672,1
27.910865783691406,1
26.81391143798828,1
27.665040969848633,1
27.851160049438477,1
27.148109436035156,1
27.724987030029297,1
28.120033264160156,1
28.705379486083984,1
28.78668975830078,1
28.179391860961914,1
27.411516189575195,1
27.6785831451416,1
26.991500854492188,1
28.136268615722656,1
28.447921752929688,1
26.21759796142578,1
26.95466423034668,1
27.848888397216797,1
27.123611450195312,1
27.2076416015625,1
26.980173110961914,1
27.24028778076172,1
26.90494728088379,1
26.076688766479492,1
26.54405975341797,1
28.490734100341797,1
27.15375328063965,1
26.454734802246094,1
27.1141357421875,1
28.39291763305664,1
28.34990119934082,1
27.942106246948242,1
25.566020965576172,1
26.990116119384766,1
27.406230926513672,1
26.052282333374023,1
26.790742874145508,1
28.05150032043457,1
27.03817367553711,1
26.435853958129883,1
26.793922424316406,1
29.57675552368164,1
26.992393493652344,1
28.545867919921875,1
27.392148971557617,1
27.989261627197266,1
27.645965576171875,1
28.070451736450195,1
27.839509963989258,1
27.390256881713867,1
27.68108558654785,1
27.72588539123535,1
28.285520553588867,1
26.874706268310547,1
27.051799774169922,1
27.779293060302734,1
26.773540496826172,1
28.302759170532227,1
27.40464973449707,1
26.62311363220215,1
27.816503524780273,1
27.753437042236328,1
28.576913833618164,1
27.59119415283203,1
27.84001922607422,1
27.694860458374023,1
27.587650299072266,1
27.47745704650879,1
28.09539031982422,1
26.94826889038086,1
26.30341339111328,1
26.99906349182129,1
26.498252868652344,1
27.333354949951172,1
28.01287078857422,1
29.064285278320312,1
28.142681121826172,1
27.83555030822754,1
28.263423919677734,1
28.08861541748047,1
28.853357315063477,1
28.780715942382812,1
28.240264892578125,1
25.0,1
26.15224266052246,1
27.896995544433594,1
28.789201736450195,1
27.685726165771484,1
26.40618324279785,1
27.146678924560547,1
27.419572830200195,1
26.364500045776367,1
29.368186950683594,1
27.233436584472656,1
28.148103713989258,1
26.96630096435547,1
27.36092185974121,1
27.575817108154297,1
27.622337341308594,1
28.179283142089844,1
27.625516891479492,1
26.841594696044922,1
26.40851593017578,1
28.701766967773438,1
28.182147979736328,1
27.544620513916016,1
27.04930877685547,1
27.288646697998047,1
27.27838134765625,1
27.867111206054688,1
27.393659591674805,1
28.609535217285156,1
26.648303985595703,1
26.881397247314453,1
27.90052032470703,1
28.877042770385742,1
25.573793411254883,1
28.224729537963867,1
27.24911880493164,1
26.748563766479492,1
27.86223030090332,1
28.190902709960938,1
25.0,1
27.415374755859375,1
28.222280502319336,1
27.481046676635742,1
26.73371124267578,1
26.461801528930664,1
27.632274627685547,1
26.126211166381836,1
27.17613983154297,1
27.05462074279785,1
28.674312591552734,1
27.258953094482422,1
27.496318817138672,1
28.130352020263672,1
27.304161071777344,1
27.31651496887207,1
28.216632843017578,1
27.254047393798828,1
25.24529266357422,1
27.788673400878906,1
27.411468505859375,1
27.064987182617188,1
27.612796783447266,1
27.964937210083008,1
28.03857421875,1
27.67190933227539,1
27.615201950073242,1
